customerid;edad;loannumber;loanamount;totaldue;termdays;referredby;good_bad_flag;times_loaned;times_late;times_referred;bank_account_type_Current;bank_account_type_Other;bank_account_type_Savings;bank_name_clients_Access Bank;bank_name_clients_Diamond Bank;bank_name_clients_EcoBank;bank_name_clients_FCMB;bank_name_clients_Fidelity Bank;bank_name_clients_First Bank;bank_name_clients_GT Bank;bank_name_clients_Heritage Bank;bank_name_clients_Keystone Bank;bank_name_clients_Skye Bank;bank_name_clients_Stanbic IBTC;bank_name_clients_Standard Chartered;bank_name_clients_Sterling Bank;bank_name_clients_UBA;bank_name_clients_Union Bank;bank_name_clients_Unity Bank;bank_name_clients_Wema Bank;bank_name_clients_Zenith Bank;bank_branch_clients_ IDI - ORO MUSHIN;bank_branch_clients_17, SANUSI FAFUNWA STREET, VICTORIA ISLAND, LAGOS;bank_branch_clients_40,SAPELE ROAD ,OPPOSITE DUMAZ JUNCTION BENIN CITY EDO STATE.;bank_branch_clients_ABEOKUTA;bank_branch_clients_ABULE EGBA;bank_branch_clients_ACCESS BANK PLC, CHALLENGE ROUNDABOUT IBADAN, OYO STATE.;bank_branch_clients_ADEOLA HOPEWELL;bank_branch_clients_AJOSE ADEOGUN;bank_branch_clients_AKURE BRANCH;bank_branch_clients_AKUTE;bank_branch_clients_APAPA;bank_branch_clients_APAPA 1 COMMERCIAL ROAD;bank_branch_clients_BOSSO ROAD, MINNA;bank_branch_clients_DUGBE,IBADAN;bank_branch_clients_GBAGADA;bank_branch_clients_KEFFI BRANCH IKOYI;bank_branch_clients_LAGOS;bank_branch_clients_LEKKI EPE;bank_branch_clients_MAFOLUKU;bank_branch_clients_MUSHIN BRANCH;bank_branch_clients_OAU ILE IFE;bank_branch_clients_OBA ADEBIMPE;bank_branch_clients_OBA AKRAN;bank_branch_clients_OBA AKRAN BERGER PAINT;bank_branch_clients_OGBA;bank_branch_clients_OGUDU, OJOTA;bank_branch_clients_OJUELEGBA;bank_branch_clients_PAIKO ROAD, MINNA;bank_branch_clients_PLOT 999C DANMOLE STREET, ADEOLA ODEKU, VICTORIA ISLAND, LAGOS;bank_branch_clients_RING ROAD;bank_branch_clients_STERLING BANK PLC 102, IJU ROAD, IFAKO BRANCH;bank_branch_clients_TINCAN;bank_branch_clients_TRANS AMADI;bank_branch_clients_UNKNOWN;bank_branch_clients_WHARF ROAD, APAPA;employment_status_clients_Contract;employment_status_clients_Permanent;employment_status_clients_Retired;employment_status_clients_Self-Employed;employment_status_clients_Student;employment_status_clients_UNKNOWN;employment_status_clients_Unemployed;level_of_education_clients_Graduate;level_of_education_clients_Post-Graduate;level_of_education_clients_Primary;level_of_education_clients_Secondary;level_of_education_clients_UNKNOWN;Kmeans_Cluster
8a858f125c5f88b1015c635135656052;46;2;10000.0;13000.0;30;1;0.0;1.0;1.0;1.0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1
8a858e1e54e2aa5a0154e303c246237b;40;5;10000.0;11500.0;15;0;0.0;4.0;4.0;0.0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1
8a858ee454da1cbd0154e2796fba7142;39;12;30000.0;34500.0;30;0;0.0;11.0;5.0;0.0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0
8a858f255cb1710a015cbf3f8a191f48;46;2;10000.0;13000.0;30;1;1.0;1.0;0.0;1.0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;1
8a858fa3551e78cb0155206bf1f109bc;35;13;50000.0;57500.0;90;0;1.0;12.0;4.0;0.0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0
8a858fdf5bf85f71015bfc1f51f9690a;35;2;10000.0;13000.0;30;0;1.0;1.0;1.0;0.0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1
8a858f7959db5e8c0159df170d345379;27;3;10000.0;13000.0;30;0;1.0;2.0;1.0;0.0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1
8a858fa05908043801590ced4e786bd6;30;3;10000.0;13000.0;30;0;0.0;2.0;2.0;0.0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1
8a858e0b5cf4883c015cf7f00f2b1efc;32;2;10000.0;11500.0;15;1;0.0;1.0;0.0;1.0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1
8a858ee75a6156c0015a61eb99363c54;39;2;10000.0;13000.0;30;0;1.0;1.0;1.0;0.0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1
8a858e675b00c831015b01842e5f58e7;35;4;20000.0;24500.0;30;0;1.0;3.0;2.0;0.0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1
8a858f2e5c699f3a015c6cf27a036477;33;2;10000.0;13000.0;30;1;1.0;1.0;0.0;1.0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1
8a858f735b437619015b438c6b3626c8;36;4;15000.0;18375.0;30;0;1.0;3.0;3.0;0.0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1
8a858fb95b5d059d015b5d11da5d1013;34;7;30000.0;34500.0;30;0;1.0;6.0;2.0;0.0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0
8a858e0f58afbace0158b64e22de02b4;32;8;15000.0;17250.0;30;0;1.0;7.0;0.0;0.0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1
8a858e6c5c88d145015c894de5001cce;38;2;10000.0;13000.0;30;1;1.0;1.0;0.0;1.0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1
8a858fda56562f8f015658b4c484401f;60;14;40000.0;44000.0;30;0;1.0;13.0;1.0;0.0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0
8a858ff05b1ac77f015b1ada0c9e123b;37;4;20000.0;22250.0;15;0;1.0;3.0;1.0;0.0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1
8a858f9d5a8a79c5015a8b3826dd595e;37;3;10000.0;13000.0;30;0;1.0;2.0;0.0;0.0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1
8a858fa4552add9f015548abf546345d;43;7;30000.0;34500.0;30;0;1.0;6.0;1.0;0.0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0
8a858fe8586deed301586e21fcbe1254;42;6;10000.0;13000.0;30;0;0.0;5.0;4.0;0.0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;1
8a858fd05bfd7d3c015c0fdaffed5f55;43;2;10000.0;13000.0;30;0;1.0;1.0;1.0;0.0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;1
8a858f4b55df0f530155e2e659f30f25;27;15;50000.0;52500.0;30;0;1.0;14.0;5.0;0.0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0
8a858fa7590af885015911cda397303a;38;4;20000.0;24500.0;30;0;1.0;3.0;2.0;0.0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1
8a858f045bb63525015bbe9dae432d73;39;4;10000.0;13000.0;30;0;1.0;3.0;1.0;0.0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1
8a858ed55c63db54015c72c0594c01f4;35;2;10000.0;13000.0;30;0;1.0;1.0;0.0;0.0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1
8a858faa56dffac60156ffa41b542ce7;37;7;30000.0;34500.0;30;0;1.0;6.0;3.0;0.0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0
8a858eaf5ba5cf8b015baa4eba08631e;33;2;10000.0;13000.0;30;1;1.0;1.0;1.0;1.0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1
8a858f4b5ccab528015ccad3ab0515ec;42;2;10000.0;13000.0;30;0;1.0;1.0;0.0;0.0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1
8a858fb45bb59c21015bc8d6712368ac;47;4;20000.0;24500.0;30;1;1.0;3.0;0.0;3.0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1
8a858f075c1a4ca5015c1ac1624628b6;36;2;10000.0;11500.0;15;1;1.0;1.0;1.0;1.0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;1
8a858eac5c451942015c5082353d7892;26;2;10000.0;13000.0;30;0;0.0;1.0;1.0;0.0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1
8a858f8e5c5f46fc015c636601b777ea;40;3;20000.0;24500.0;30;0;1.0;2.0;0.0;0.0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1
8a858e69566ae5b801567a5d65132750;42;8;30000.0;34500.0;30;0;1.0;7.0;3.0;0.0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0
8a8589f853f100fb01540b7bf8102d1f;45;15;20000.0;23000.0;30;0;1.0;14.0;5.0;0.0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1
8a858fce5c360eb7015c37011f014b1d;47;2;10000.0;13000.0;30;0;1.0;1.0;0.0;0.0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1
8a858ffe5c44d5b6015c44dcc1b705ef;32;2;10000.0;13000.0;30;0;1.0;1.0;0.0;0.0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1
8a858fe95c88ee44015c8d2bd1ea0c40;39;2;10000.0;11500.0;15;0;1.0;1.0;0.0;0.0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1
8a85893d53e284930153e2a00c3303a4;33;7;20000.0;24500.0;30;0;1.0;6.0;4.0;0.0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;1
8a858ee758b4c54a0158d3914a3840b8;50;7;10000.0;13000.0;30;0;1.0;6.0;4.0;0.0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1
8a858f675d368592015d36a43c44153c;33;2;10000.0;11500.0;15;0;1.0;1.0;0.0;0.0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1
8a858f6e5cb16eb9015cbb1fb520374d;37;2;10000.0;13000.0;30;0;1.0;1.0;0.0;0.0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1
8a858f3c5a13bebf015a13ca0dfb0de8;47;7;30000.0;39000.0;60;0;1.0;6.0;3.0;0.0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0
8a858e495d1e235c015d2165e0c54533;32;2;10000.0;11500.0;15;0;1.0;1.0;0.0;0.0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1
8a858f9c57f74b1d0157f753c181047e;40;11;30000.0;34500.0;30;0;0.0;10.0;3.0;0.0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0
8a858f2c59caaf2c0159caf948612ae2;31;6;20000.0;22250.0;15;0;1.0;5.0;4.0;0.0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1
8a858faf56b7821c0156cd5eb6c31f85;42;8;20000.0;22250.0;15;0;1.0;7.0;5.0;0.0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1
8a858fdb5d19348a015d195225d8074b;36;2;10000.0;13000.0;30;0;1.0;1.0;0.0;0.0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1
8a858e585693982b01569f23b93d4f5f;31;3;10000.0;13000.0;30;0;1.0;2.0;2.0;0.0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1
8a858e5d57518f4601576a5b604c4adf;31;2;10000.0;11500.0;15;0;1.0;1.0;0.0;0.0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1
8a858fb95b5d059d015b5d19f66e182b;42;5;10000.0;13000.0;30;0;1.0;4.0;2.0;0.0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1
8a858e445cd56553015ce34cef646cf3;42;2;10000.0;11500.0;15;0;1.0;1.0;0.0;0.0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;1
8a858f7e5c213ef4015c21ca37fb3888;38;3;10000.0;13000.0;30;1;1.0;2.0;2.0;2.0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1
8a858e8a5c1c14b8015c208abf11720a;48;3;10000.0;13000.0;30;0;1.0;2.0;2.0;0.0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;1
8a858e685adba68e015adc08c7934770;36;3;10000.0;13000.0;30;0;1.0;2.0;0.0;0.0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1
8a858e955aeb055e015aebee294a5a85;32;5;20000.0;22250.0;15;0;1.0;4.0;0.0;0.0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1
8a858e215c7de5f2015c7ea18646502c;41;2;10000.0;13000.0;30;1;0.0;1.0;1.0;1.0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1
8a858e495bf8527e015bf8cea92737d4;38;2;10000.0;13000.0;30;0;0.0;1.0;0.0;0.0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1
8a858f085a477386015a47dc3a683d93;39;6;10000.0;12250.0;30;0;1.0;5.0;2.0;0.0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;1
8a858e105bd92644015bdd2f7a981936;43;3;20000.0;24500.0;30;1;1.0;2.0;0.0;2.0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1
8a858eec5ca21dcb015ca2493dee1e2d;30;2;10000.0;13000.0;30;0;1.0;1.0;0.0;0.0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1
8a858e9d5bfd7037015c0729a259179f;34;4;20000.0;24500.0;30;0;1.0;3.0;0.0;0.0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1
8a85890253e2f1180153e631a46d1051;36;5;30000.0;39000.0;60;0;1.0;4.0;1.0;0.0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0
8a858e5555780ea00155876191b967d5;32;2;10000.0;13000.0;30;0;1.0;1.0;0.0;0.0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1
8a858fd3552c75620155525f87523b72;43;3;10000.0;13000.0;30;0;0.0;2.0;1.0;0.0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1
